MSA ID (from MFRS),Daily Balances (AUC) Org Name,Daily Balances (AUC) Account Name,Daily Balances (AUC) Anchorage Entity,Daily Balances (AUC) Org ID,Daily Balances (AUC) Asset Type,Daily Balances (AUC) Account Internal ID,Daily Balances (AUC) Total Quantity,Daily Balances (AUC) Unit Price USD,Daily Balances (AUC) Total USD Value,Daily Balances (AUC) Total Quantity From Addresses,Unclaimed rewards balances (and other adj) in USD,Total AUC in USD (including unclaimed rewards),Graduated tier?
,noble octopus 3,funny phoenix 2,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,CVC,3dad8b8186852081124f474afe0fb496be6dbb29ef66b6d89c590324f10f9058,1.58E+07,0.078198,1234225.086,0,0.00,"1,234,225.09",#N/A
,noble octopus 3,funny phoenix 2,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,ETH,3dad8b8186852081124f474afe0fb496be6dbb29ef66b6d89c590324f10f9058,104021.8091,1818.691,1.89E+08,0,0.00,"188,560,386.42",#N/A
,noble octopus 3,funny phoenix 2,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,FXS,3dad8b8186852081124f474afe0fb496be6dbb29ef66b6d89c590324f10f9058,298254.4,5.7247,1745235.622,0,0.00,"1,745,235.62",#N/A
,noble octopus 3,funny phoenix 2,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,ILV,3dad8b8186852081124f474afe0fb496be6dbb29ef66b6d89c590324f10f9058,231988.425,47.46866667,1.06E+07,0,0.00,"10,647,959.39",#N/A
,noble octopus 3,funny phoenix 2,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,LDO,3dad8b8186852081124f474afe0fb496be6dbb29ef66b6d89c590324f10f9058,482660.6843,2.053,990902.3848,0,0.00,"990,902.38",#N/A
,noble octopus 3,funny phoenix 2,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,MATIC,3dad8b8186852081124f474afe0fb496be6dbb29ef66b6d89c590324f10f9058,9887626.638,0.69434,6214680.462,0,0.00,"6,214,680.46",#N/A
,noble octopus 3,funny phoenix 2,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,SOL,3dad8b8186852081124f474afe0fb496be6dbb29ef66b6d89c590324f10f9058,0.0267264,17.34466667,0.4635604992,0,0.00,0.46,#N/A
,noble octopus 3,funny phoenix 2,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,SYN,3dad8b8186852081124f474afe0fb496be6dbb29ef66b6d89c590324f10f9058,2.62E+07,0.6516266667,1.72E+07,0,0.00,"17,175,774.96",#N/A
,noble octopus 3,funny phoenix 2,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,WBTC,3dad8b8186852081124f474afe0fb496be6dbb29ef66b6d89c590324f10f9058,3.906,27762.54533,108440.5021,0,0.00,"108,440.50",#N/A
,noble octopus 3,funny phoenix 2,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,XRP,3dad8b8186852081124f474afe0fb496be6dbb29ef66b6d89c590324f10f9058,2.88E+08,0.5003266667,1.45E+08,0,0.00,"144,667,815.93",#N/A
,noble octopus 3,happy computer 5,TRUST_COMPANY,6f4e71a4eabdcff954c12f0ece23e98410552c94eb2ebd6058f18f6dd071c90d,ETH,e6fa58fa89834725511d4dde032e98a1bae380264d7fab57f128a2f62df3e9f1,0.4105699641,1818.691,746.6998985,0,0.00,746.70,#N/A
,noble wizard 3,noble wizard 3,TRUST_COMPANY,d60e617cf3d7a994fefd68b2645056afb32ff4d5952f29266f1f2daa802f8e40,BTC,f2bc6d0b3b9e06f6f4f0992563653191e669222299353e4f12ed5ac522c33f46,1511.589408,27762.54533,4.20E+07,0,0.00,"41,965,569.46",#N/A
,noble wizard 3,noble wizard 3,TRUST_COMPANY,d60e617cf3d7a994fefd68b2645056afb32ff4d5952f29266f1f2daa802f8e40,ETH,f2bc6d0b3b9e06f6f4f0992563653191e669222299353e4f12ed5ac522c33f46,0.2317723714,1818.691,421.5223259,0,0.00,421.52,#N/A
,mystic dragon 3,mystic dragon 3,TRUST_COMPANY,b8f2a569eb1c02d37205c69ea5fbdf42c0b2e1624f550e623fe8f3cba38448e3,CELO,0554132d9b2458ddb5da7b3e6c949d5e67eccf8a738118bc5cdd4422a3385843,59.87423812,0.45297,27.12123364,0,0.00,27.12,#N/A
,mystic dragon 3,mystic dragon 3,TRUST_COMPANY,b8f2a569eb1c02d37205c69ea5fbdf42c0b2e1624f550e623fe8f3cba38448e3,cUSD,0554132d9b2458ddb5da7b3e6c949d5e67eccf8a738118bc5cdd4422a3385843,44403.92435,0.9954866667,44203.51464,0,0.00,"44,203.51",#N/A
,mystic knight 2,short mermaid 4,TRUST_COMPANY,a6c555f5a32dbc9df8d0559f98f4717cf6534cb4586a5a6c0cf410338e388a9b,ETH,36516d428cb1a112b72c6c1dd1e990c888b0de97092cc819b426b14774f755d3,0.6827862294,1818.691,1241.77717,0,0.00,"1,241.78",#N/A
,mystic knight 2,colorful octopus 5,TRUST_COMPANY,a6c555f5a32dbc9df8d0559f98f4717cf6534cb4586a5a6c0cf410338e388a9b,CVX,d0b40493a691aba0e136b5de595947ab54f2985ef942ed74bb057b34d3e8253f,0.09248515503,3.694933333,0.3417264822,0,0.00,0.34,#N/A
,mystic knight 2,colorful octopus 5,TRUST_COMPANY,a6c555f5a32dbc9df8d0559f98f4717cf6534cb4586a5a6c0cf410338e388a9b,ETH,d0b40493a691aba0e136b5de595947ab54f2985ef942ed74bb057b34d3e8253f,5.063837659,1818.691,9209.555976,0,0.00,"9,209.56",#N/A
,mystic knight 2,colorful octopus 5,TRUST_COMPANY,a6c555f5a32dbc9df8d0559f98f4717cf6534cb4586a5a6c0cf410338e388a9b,USDC,d0b40493a691aba0e136b5de595947ab54f2985ef942ed74bb057b34d3e8253f,1.13E+07,0.9999966667,1.13E+07,0,0.00,"11,254,414.36",#N/A
,funny fish 1,funny fish 1,TRUST_COMPANY,c227728bc9265fa102b8ac577bfde83b6e9d36af9c79e72cf4b952ca6b83f43a,APT,75b915a6d187bcb8323fb0a7a521d8476a24b173400a62f3a2ee1cc2ac34ca82,900.0951816,7.329333333,6597.081003,0,0.00,"6,597.08",#N/A
,funny fish 1,funny fish 1,TRUST_COMPANY,c227728bc9265fa102b8ac577bfde83b6e9d36af9c79e72cf4b952ca6b83f43a,ATOM,75b915a6d187bcb8323fb0a7a521d8476a24b173400a62f3a2ee1cc2ac34ca82,377.97289,9.273,3478.970512,0,3.98,"3,482.95",#N/A
,funny fish 1,funny fish 1,TRUST_COMPANY,c227728bc9265fa102b8ac577bfde83b6e9d36af9c79e72cf4b952ca6b83f43a,AXL,75b915a6d187bcb8323fb0a7a521d8476a24b173400a62f3a2ee1cc2ac34ca82,15750,0.4013444444,6321.175,0,0.00,"6,321.18",#N/A
,funny fish 1,funny fish 1,TRUST_COMPANY,c227728bc9265fa102b8ac577bfde83b6e9d36af9c79e72cf4b952ca6b83f43a,CELO,75b915a6d187bcb8323fb0a7a521d8476a24b173400a62f3a2ee1cc2ac34ca82,15750.9268,0.4598888889,7243.659339,0,0.00,"7,243.66",#N/A
,funny fish 1,funny fish 1,TRUST_COMPANY,c227728bc9265fa102b8ac577bfde83b6e9d36af9c79e72cf4b952ca6b83f43a,OSMO,75b915a6d187bcb8323fb0a7a521d8476a24b173400a62f3a2ee1cc2ac34ca82,11249.99687,0.5035333333,5664.748451,0,1.77,"5,666.52",#N/A
,funny fish 1,funny fish 1,TRUST_COMPANY,c227728bc9265fa102b8ac577bfde83b6e9d36af9c79e72cf4b952ca6b83f43a,ROSE,75b915a6d187bcb8323fb0a7a521d8476a24b173400a62f3a2ee1cc2ac34ca82,112511.5774,0.04927444444,5543.929109,0,0.00,"5,543.93",#N/A
,funny fish 1,funny fish 1,TRUST_COMPANY,c227728bc9265fa102b8ac577bfde83b6e9d36af9c79e72cf4b952ca6b83f43a,SOL,75b915a6d187bcb8323fb0a7a521d8476a24b173400a62f3a2ee1cc2ac34ca82,100.1127614,18.425,1844.577624,0,0.00,"1,844.58",#N/A
,brave plane 4,brave plane 4,TRUST_COMPANY,7f79d8735b0940944788c437d115e881df40cd5e7b3fb0c9d0047714bedddaa0,ETH,28e8c8eaa9172ce836b427bfe2307c32882214d143539f625511cd4025fd344b,0.1827781361,1818.691,332.4169512,0,0.00,332.42,#N/A
,brave plane 4,brave plane 4,TRUST_COMPANY,7f79d8735b0940944788c437d115e881df40cd5e7b3fb0c9d0047714bedddaa0,UNI,28e8c8eaa9172ce836b427bfe2307c32882214d143539f625511cd4025fd344b,1.20E+08,4.722566667,5.67E+08,0,0.00,"567,198,930.09",#N/A
,mystic worm 2,happy knight 1,TRUST_COMPANY,5c881387be7a10e6630aec84a166ef8642b353987f61ae03eff8d83b4457567a,ETH,686be1df089c4462c442ec7463b8a313d41834414ede71e88524659b2f8a8f89,21330,1818.691,3.88E+07,0,0.00,"38,792,679.03",#N/A
,mystic worm 2,strong unicorn 1,TRUST_COMPANY,5c881387be7a10e6630aec84a166ef8642b353987f61ae03eff8d83b4457567a,ETH,4748079f802d01a900e0ce8ff66b223f8cf43bd151f25b2c4fef7e7eb2a00ba2,29160,1818.691,5.30E+07,0,0.00,"53,033,029.56",#N/A
,mystic worm 2,mystic coin 2,TRUST_COMPANY,5c881387be7a10e6630aec84a166ef8642b353987f61ae03eff8d83b4457567a,ETH,2d07c982610936fa17e2cc8a46d27c028cb8210c011fbaeedd251f067b875ad0,9510,1818.691,1.73E+07,0,0.00,"17,295,751.41",#N/A
,happy octopus 2,mystic panda 2,TRUST_COMPANY,f0ca79968c9eea4255198c51145954b914b543f900fd8080e929a2d2222a3a63,STRK,280091e71362512fc33ee33424b33a93a5a58dfb808c0b5de706af1994088a75,1124999640,0.001590265,1789047.553,0,0.00,"1,789,047.55",#N/A
,kind wizard 3,brave worm 2,TRUST_COMPANY,ba3bb11e5cbf185a2f3c3e830fcdcbd964c5d6bade1aad50e95189949a5234a1,ETH,5a860cedfb602bd4205071fd1b48c1fd3ff98e551e99061b2bb38e7f19dba0ee,0.08255611939,1818.691,150.1440713,0,0.00,150.14,#N/A
,happy robot 2,happy robot 2,TRUST_COMPANY,a371f5f98db5457a9ebcc2482450dd5dad02b8d2b803e87027d9404414ef6cf1,ETH,c057f7fd026d92421d45a09d9e42c88e285d9be35dfc72077da50b85302af739,7.445755059,1818.691,13541.52771,0,0.00,"13,541.53",#N/A
,happy robot 2,happy robot 2,TRUST_COMPANY,a371f5f98db5457a9ebcc2482450dd5dad02b8d2b803e87027d9404414ef6cf1,USDC,c057f7fd026d92421d45a09d9e42c88e285d9be35dfc72077da50b85302af739,600021.8249,0.9999966667,600019.8248,0,0.00,"600,019.82",#N/A
,unique book 3,unique book 3,TRUST_COMPANY,e0694a1e5ee1963bbef6045251ee3619509f6537622f242e5c496af706349f0d,FIL,c466f02fe1fbf2478b30652dda8c99889a10e8c0d8d14f706ebb774fdce367fc,6.78022088,3.981566667,26.99590145,0,0.00,27.00,#N/A
,clever coin 5,epic bag 1,TRUST_COMPANY,3bc5dea783038226521c256190c71b9b7d1a0df8976d2c9e1043bb675db19d64,FIL,4291ef508ce3902576a24ebcf2b31df7dd5327463dfaee1c65b6d712595df8eb,0.2115726241,3.981566667,0.8423905076,0,0.00,0.84,#N/A
,unique knight 4,brave phone 2,TRUST_COMPANY,c91ebd72ea54a0497a89a666290b9dde0fb08530c5021bc792b58103b2083f68,FIL,ddeaeaaa11672f3c293050a578ffe83b1b9ecee55c26772674971005a3ef53b6,0.7924213107,3.981566667,3.155078277,0,0.00,3.16,#N/A
,funny bird 5,noble bag 1,TRUST_COMPANY,7b78e7172bca981b8f91e59a1f41e795628a20ca5859906fa116a8055f9e6640,CELO,738883120be47aaf042130938e55695895d1632be94fe5725ccfc75ba0db664a,2.82E+07,0.45297,1.28E+07,0,0.00,"12,768,158.52",#N/A
,funny bird 5,mystic phone 2,TRUST_COMPANY,7b78e7172bca981b8f91e59a1f41e795628a20ca5859906fa116a8055f9e6640,CELO,5c3fe77f84736a94f9de5f5b9b4e281397405786145f757bff759ade60cdd3c5,3.52E+07,0.45297,1.60E+07,0,0.00,"15,960,202.65",#N/A
,cheerful panda 1,cheerful panda 1,TRUST_COMPANY,3a7c63c259f4972bb610805e76e870986b745fd83d31b80aa1555a45d5103bf7,BTC,8e3fef24d9201264ed03963f138af8dadd40ee7032302aee104ac85a3e863aba,605.2763911,27762.54533,1.68E+07,0,0.00,"16,804,007.39",#N/A
,cheerful panda 1,cheerful panda 1,TRUST_COMPANY,3a7c63c259f4972bb610805e76e870986b745fd83d31b80aa1555a45d5103bf7,ETH,8e3fef24d9201264ed03963f138af8dadd40ee7032302aee104ac85a3e863aba,2428.461703,1818.691,4429126.16,0,0.00,"4,429,126.16",#N/A
,cheerful panda 1,cheerful panda 1,TRUST_COMPANY,3a7c63c259f4972bb610805e76e870986b745fd83d31b80aa1555a45d5103bf7,USDC,8e3fef24d9201264ed03963f138af8dadd40ee7032302aee104ac85a3e863aba,38792.38768,0.9999966667,38798.20653,0,0.00,"38,798.21",#N/A
,slow computer 5,happy bag 2,TRUST_COMPANY,47720838c34c653ca4c32e57b48fa21f2aa7a4bbf30317f1534c4ea66780b420,APT,f358a0b8c40037051046564dac1e336fbb79ee5d0a1f0306c4c9099680d0cb67,3.59E+07,7.3211,2.63E+08,0,0.00,"262,778,067.24",#N/A
,resilient coin 2,resilient coin 2,TRUST_COMPANY,abc69139224fa01d2980f252f2b4196a60528747b9b34afa7baf1c6e692a537d,BTC,f5031faa2181b10a7f8b838ce823cdcb5bbe31812b4297c6b16fa13bbea5b27a,3107.716051,27762.54533,8.63E+07,0,0.00,"86,334,661.41",#N/A
,clever tank 2,clever tank 2,TRUST_COMPANY,2968fe287ecb5a0b995e8f65016a15d9b70f8586a50e30eb94f68035396b0ccf,ETH,14f8688f30ec864228355d646b962ea93352301ec2f0eafc886cda8488e13170,17.27475265,1818.691,31992.33288,0,0.00,"31,992.33",#N/A
,clever tank 2,clever tank 2,TRUST_COMPANY,2968fe287ecb5a0b995e8f65016a15d9b70f8586a50e30eb94f68035396b0ccf,ROSE,14f8688f30ec864228355d646b962ea93352301ec2f0eafc886cda8488e13170,8809009.91,0.04898633333,466943.5928,0,0.00,"466,943.59",#N/A
,clever tank 2,clever tank 2,TRUST_COMPANY,2968fe287ecb5a0b995e8f65016a15d9b70f8586a50e30eb94f68035396b0ccf,USDC,14f8688f30ec864228355d646b962ea93352301ec2f0eafc886cda8488e13170,196557.6195,0.9999966667,196571.0633,0,0.00,"196,571.06",#N/A
,enchanted train 5,happy train 1,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,BTC,9cb89cf8a2c7a0a048b9e92216f6ec55fb087e2798e0eee56c5b71d5717bf46b,0.0030387,27762.54533,84.3620465,0,0.00,84.36,#N/A
,enchanted train 5,happy train 1,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,ETH,9cb89cf8a2c7a0a048b9e92216f6ec55fb087e2798e0eee56c5b71d5717bf46b,0.06,1818.691,109.12146,0,0.00,109.12,#N/A
,enchanted train 5,happy train 1,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,MATIC,9cb89cf8a2c7a0a048b9e92216f6ec55fb087e2798e0eee56c5b71d5717bf46b,1.50E-11,0.69434,1.04E-11,0,0.00,0.00,#N/A
,enchanted train 5,happy train 1,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,SOL,9cb89cf8a2c7a0a048b9e92216f6ec55fb087e2798e0eee56c5b71d5717bf46b,0.0267264,17.34466667,0.4635604992,0,0.00,0.46,#N/A
,enchanted train 5,happy train 1,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,UNI,9cb89cf8a2c7a0a048b9e92216f6ec55fb087e2798e0eee56c5b71d5717bf46b,4.9821474,4.722566667,23.52852324,0,0.00,23.53,#N/A
,enchanted train 5,fast window 3,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,ENJ,565ccdc4b6cf4aead01d59906d89df900c3f121e9dd0c43f86fffa4111ce67ab,3.00E-08,0.2855233333,8.57E-09,0,0.00,0.00,#N/A
,enchanted train 5,fast window 3,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,ETH,565ccdc4b6cf4aead01d59906d89df900c3f121e9dd0c43f86fffa4111ce67ab,0.2605107022,1818.691,473.7884694,0,0.00,473.79,#N/A
,enchanted train 5,fast window 3,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,GRT,565ccdc4b6cf4aead01d59906d89df900c3f121e9dd0c43f86fffa4111ce67ab,3.00E-08,0.1086873333,3.26E-09,0,0.00,0.00,#N/A
,enchanted train 5,fast window 3,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,MATIC,565ccdc4b6cf4aead01d59906d89df900c3f121e9dd0c43f86fffa4111ce67ab,3.00E-09,0.69434,2.08E-09,0,0.00,0.00,#N/A
,enchanted train 5,fast window 3,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,SAND,565ccdc4b6cf4aead01d59906d89df900c3f121e9dd0c43f86fffa4111ce67ab,1.5,0.4418333333,0.66275,0,0.00,0.66,#N/A
,enchanted train 5,polite octopus 5,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,1INCH,8ae3c8b853c9af57892112371c9327a6ff66350515ca1b907952e23182949f62,6.00E-12,0.30882,1.85E-12,0,0.00,0.00,#N/A
,enchanted train 5,polite octopus 5,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,CRV,8ae3c8b853c9af57892112371c9327a6ff66350515ca1b907952e23182949f62,1.50E-11,0.70358,1.06E-11,0,0.00,0.00,#N/A
,enchanted train 5,polite octopus 5,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,ETH,8ae3c8b853c9af57892112371c9327a6ff66350515ca1b907952e23182949f62,0.09462304847,1818.691,172.0900866,0,0.00,172.09,#N/A
,enchanted train 5,polite octopus 5,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,GRT,8ae3c8b853c9af57892112371c9327a6ff66350515ca1b907952e23182949f62,6.00E-15,0.1086873333,6.52E-16,0,0.00,0.00,#N/A
,enchanted train 5,polite octopus 5,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,SNX,8ae3c8b853c9af57892112371c9327a6ff66350515ca1b907952e23182949f62,3.00E-12,2.025433333,6.08E-12,0,0.00,0.00,#N/A
,enchanted train 5,polite octopus 5,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,YFI,8ae3c8b853c9af57892112371c9327a6ff66350515ca1b907952e23182949f62,3.00E-17,6049.493333,1.81E-13,0,0.00,0.00,#N/A
,enchanted train 5,tall coin 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,AXS,34d66368329e5482ca338f137a33acef67b9f04b2a4073a8d1ff6eb66f34bdc5,3,5.7193,17.1579,0,0.00,17.16,#N/A
,enchanted train 5,tall coin 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,BTC,34d66368329e5482ca338f137a33acef67b9f04b2a4073a8d1ff6eb66f34bdc5,6.89E-04,27762.54533,19.13949875,0,0.00,19.14,#N/A
,enchanted train 5,tall coin 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,ETH,34d66368329e5482ca338f137a33acef67b9f04b2a4073a8d1ff6eb66f34bdc5,0.06,1818.691,109.12146,0,0.00,109.12,#N/A
,enchanted train 5,tall coin 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,FIL,34d66368329e5482ca338f137a33acef67b9f04b2a4073a8d1ff6eb66f34bdc5,6,3.981566667,23.8894,0,0.00,23.89,#N/A
,enchanted train 5,tall coin 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,LINK,34d66368329e5482ca338f137a33acef67b9f04b2a4073a8d1ff6eb66f34bdc5,1.9120461,5.775366667,11.04276731,0,0.00,11.04,#N/A
,enchanted train 5,tall coin 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,LTC,34d66368329e5482ca338f137a33acef67b9f04b2a4073a8d1ff6eb66f34bdc5,0.2633196,85.431,22.49565675,0,0.00,22.50,#N/A
,enchanted train 5,tall coin 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,SAND,34d66368329e5482ca338f137a33acef67b9f04b2a4073a8d1ff6eb66f34bdc5,30,0.4418333333,13.255,0,0.00,13.26,#N/A
,enchanted train 5,tall coin 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,UNI,34d66368329e5482ca338f137a33acef67b9f04b2a4073a8d1ff6eb66f34bdc5,2.9629632,4.722566667,13.99279124,0,0.00,13.99,#N/A
,enchanted train 5,colorful panda 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,ATOM,a8f867f8c716a3158a0245f04e4b017228ee24064e002899962745e47c1218e7,3.00E-05,9.258166667,2.78E-04,0,0.00,0.00,#N/A
,enchanted train 5,colorful panda 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,ETH,a8f867f8c716a3158a0245f04e4b017228ee24064e002899962745e47c1218e7,0.09510692079,1818.691,172.9701009,0,0.00,172.97,#N/A
,enchanted train 5,colorful panda 2,TRUST_COMPANY,89a591bc4316030b232cca7f1c5eb5a7e92bd5f0bd39fb0decae1a8a600ae8cd,SOL,a8f867f8c716a3158a0245f04e4b017228ee24064e002899962745e47c1218e7,0.0267264,17.34466667,0.4635604992,0,0.00,0.46,#N/A
,clever coin 3,kind fish 3,TRUST_COMPANY,a3b9539077149fac1e10314dd2cd08a912f59ec5f7e9ff94584f6b20e6073572,BTC,513fc5ea0999cf8ffb68bc2f743fd1adf312f0b768ba273ebcf7566e5e9915ab,10807.19997,28092.20497,3.04E+08,0,0.00,"303,657,516.16",#N/A
,clever coin 3,kind fish 3,TRUST_COMPANY,a3b9539077149fac1e10314dd2cd08a912f59ec5f7e9ff94584f6b20e6073572,ETH,513fc5ea0999cf8ffb68bc2f743fd1adf312f0b768ba273ebcf7566e5e9915ab,77469.08642,1820.161478,1.41E+08,0,0.00,"141,178,654.28",#N/A
,clever coin 3,short dragon 3,TRUST_COMPANY,a3b9539077149fac1e10314dd2cd08a912f59ec5f7e9ff94584f6b20e6073572,EUL,5ce6e73d48515c89026b2d96dc002a222e4c27309b23f17e0194ff4c4aed26b3,4.08E+07,1.7457,7.12E+07,0,0.00,"71,179,568.60",#N/A
,sweet worm 1,faithful dragon 2,TRUST_COMPANY,cf00a83bd551efeab003d99d5eff35511df491af11ce366eb17a2924230a76c8,BTC,2ea02fdde21eff64e2d27e37df8adb802b5757d7558971c55c1b962d7beb7e73,1.6933152,27762.54533,47010.74,0,0.00,"47,010.74",#N/A
,sweet worm 1,faithful dragon 2,TRUST_COMPANY,cf00a83bd551efeab003d99d5eff35511df491af11ce366eb17a2924230a76c8,ETH,2ea02fdde21eff64e2d27e37df8adb802b5757d7558971c55c1b962d7beb7e73,27919.65109,1818.691,5.08E+07,0,0.00,"50,777,218.16",#N/A
,sweet worm 1,faithful dragon 2,TRUST_COMPANY,cf00a83bd551efeab003d99d5eff35511df491af11ce366eb17a2924230a76c8,FLOW,2ea02fdde21eff64e2d27e37df8adb802b5757d7558971c55c1b962d7beb7e73,375000.0929,0.5577266667,209147.5518,0,0.00,"209,147.55",#N/A
,sweet worm 1,faithful dragon 2,TRUST_COMPANY,cf00a83bd551efeab003d99d5eff35511df491af11ce366eb17a2924230a76c8,USDC,2ea02fdde21eff64e2d27e37df8adb802b5757d7558971c55c1b962d7beb7e73,26.02302,0.9999966667,26.02293326,0,0.00,26.02,#N/A
,clever book 4,faithful apple 1,TRUST_COMPANY,be49bebd9a45ad58bb7bd238f7b3198151a8d0144c7936cc548a8903868404a7,BTC,6cbed8510bda9c7feb1eb3bd27bdca9ea485441b1931de1b5cd96e4e7e0059cb,5869.895214,27762.54533,1.63E+08,0,0.00,"162,963,231.97",#N/A
,clever book 4,faithful apple 1,TRUST_COMPANY,be49bebd9a45ad58bb7bd238f7b3198151a8d0144c7936cc548a8903868404a7,ETH,6cbed8510bda9c7feb1eb3bd27bdca9ea485441b1931de1b5cd96e4e7e0059cb,74021.4984,1818.691,1.35E+08,0,0.00,"134,622,232.94",#N/A
,enchanted unicorn 5,generous window 5,TRUST_COMPANY,e6011a9e08c3fc61afbda50d90dc72b23521716802786e5409dd2f7c4afe18e3,ETH,1641613f9c58969626346b156150022423fad03a3ce17ba43fef0957604e1ca0,0.1340843252,1818.691,243.8579554,0,0.00,243.86,#N/A
,enchanted unicorn 5,generous window 5,TRUST_COMPANY,e6011a9e08c3fc61afbda50d90dc72b23521716802786e5409dd2f7c4afe18e3,FIL,1641613f9c58969626346b156150022423fad03a3ce17ba43fef0957604e1ca0,0.1275649631,3.981566667,0.507908405,0,0.00,0.51,#N/A
,cheerful panda 4,cheerful panda 4,TRUST_COMPANY,2e7e1dd9dbf614416d8ef39c3de2d970470045e2fe3c5973b839bb2ba3e9cab6,ETH,282d8095c1eb9ae075348e4af1ed8f03a365d3491f43d58621364a6dd2d17359,1.057117947,1818.691,1922.570896,0,0.00,"1,922.57",#N/A
,cheerful panda 4,cheerful panda 4,TRUST_COMPANY,2e7e1dd9dbf614416d8ef39c3de2d970470045e2fe3c5973b839bb2ba3e9cab6,FIL,282d8095c1eb9ae075348e4af1ed8f03a365d3491f43d58621364a6dd2d17359,9.935589158,3.981566667,39.55921061,0,0.00,39.56,#N/A
,funny mermaid 4,funny mermaid 4,TRUST_COMPANY,484a035790da8653ce4527cb91784efbefc5a7f230396cefbabdffebfa8f89da,ETH,c93dadacd73e27f2ab358f84a1c0fd147bdc03691e5e91a188a69629f98c8e52,0.6242859376,1818.691,1135.383216,0,0.00,"1,135.38",#N/A
